SKU,Title,MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
LBB-OEM-A-I5C,"LBB Iphone 5C OEM Grade A",,,,,,,,,
LBB-OEM-A-I5S,"LBB Iphone 5S OEM Grade A",,,,,,,,,
LBB-OEM-A-I6,"LBB Iphone 6 OEM Grade A",,,,,,,,,
LBB-OEM-A-I6P,"LBB Iphone 6 Plus OEM Grade A",,,,,,,,,
LBB-OEM-A-I6S,"LBB Iphone 6S OEM Grade A",,,,,,,,,
LBB-OEM-A-I6SP,"LBB Iphone 6S Plus OEM Grade A",,,,,,,,,
LBB-OEM-A-IP12C,"iPad Mini 1/2 iC Chip OEM Grade A",,,,,,,,,
LBB-OEM-A-IPMIC,"iPad Mini IC OEM Grade A",,,,,,,,,
LBB-OEM-A-MEG,"LBB Galaxy Mega OEM Grade A",,,,,,,,,
LBB-OEM-A-N1,"LBB Note 1 OEM Grade A",,,,,,,,,
LBB-OEM-A-N2,"LBB Note 2 OEM Grade A",,,,,,,,,
LBB-OEM-A-N3,"LBB Note 3 OEM Grade A",,,,,,,,,
LBB-OEM-A-N4,"LBB Note 4 OEM Grade A",,,,,,,,,
LBB-OEM-A-NX4,"LBB LG Nexus 4 OEM Grade A",,,,,,,,,
LBB-OEM-A-NX5,"LBB LG Nexus 5 OEM Grade A",,,,,,,,,
LBB-OEM-A-NX6,"LBB Motorola Nexus 6 OEM Grade A",,,,,,,,,
LBB-OEM-A-S3,"LBB Galaxy S3 OEM Grade A",,,,,,,,,
LBB-OEM-A-S4,"LBB Galaxy S4 OEM Grade A",,,,,,,,,
LBB-OEM-A-S6,"LBB Galaxy S6 OEM Grade A",,,,,,,,,
LBB-OEM-A-S6E,"LBB Galaxy S6 Edge OEM Grade A",,,,,,,,,
LBB-OEM-Am-G3,"LBB LG G3 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-G4,"LBB LG G4 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-I4,"LBB Iphone 4 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-I5,"LBB Iphone 5 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-I5C,"LBB Iphone 5C OEM Grade A-",,,,,,,,,
LBB-OEM-Am-I5S,"LBB Iphone 5S OEM Grade A-",,,,,,,,,
LBB-OEM-Am-I6,"LBB Iphone 6 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-I6P,"LBB Iphone 6 Plus OEM Grade A-",,,,,,,,,
LBB-OEM-Am-I6S,"LBB Iphone 6S OEM Grade A-",,,,,,,,,
LBB-OEM-Am-I6SP,"LBB Iphone 6S Plus OEM Grade A-",,,,,,,,,
LBB-OEM-Am-IP12C,"iPad Mini 1/2 iC Chip OEM Grade A-",,,,,,,,,
LBB-OEM-Am-IPMIC,"iPad Mini IC OEM Grade A-",,,,,,,,,
LBB-OEM-Am-MEG,"LBB Galaxy Mega OEM Grade A-",,,,,,,,,
LBB-OEM-Am-N1,"LBB Note 1 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-N2,"LBB Note 2 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-N3,"LBB Note 3 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-N4,"LBB Note 4 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-NX4,"LBB LG Nexus 4 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-NX5,"LBB LG Nexus 5 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-NX6,"LBB Motorola Nexus 6 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-S3,"LBB Galaxy S3 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-S4,"LBB Galaxy S4 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-S6,"LBB Galaxy S6 OEM Grade A-",,,,,,,,,
LBB-OEM-Am-S6E,"LBB Galaxy S6 Edge OEM Grade A-",,,,,,,,,
LBB-OEM-B-G3,"LBB LG G3 OEM Grade B",,,,,,,,,
LBB-OEM-B-G4,"LBB LG G4 OEM Grade B",,,,,,,,,
LBB-OEM-B-I4,"LBB Iphone 4 OEM Grade B",,,,,,,,,
LBB-OEM-B-I5,"LBB Iphone 5 OEM Grade B",,,,,,,,,
LBB-OEM-B-I5C,"LBB Iphone 5C OEM Grade B",,,,,,,,,
LBB-OEM-B-I5S,"LBB Iphone 5S OEM Grade B",,,,,,,,,
LBB-OEM-B-I6,"LBB Iphone 6 OEM Grade B",,,,,,,,,
LBB-OEM-B-I6P,"LBB Iphone 6 Plus OEM Grade B",,,,,,,,,
LBB-OEM-B-I6S,"LBB Iphone 6S OEM Grade B",,,,,,,,,
LBB-OEM-B-I6SP,"LBB Iphone 6S Plus OEM Grade B",,,,,,,,,
LBB-OEM-B-IP12C,"iPad Mini 1/2 iC Chip OEM Grade B",,,,,,,,,
LBB-OEM-B-IPMIC,"iPad Mini IC OEM Grade B",,,,,,,,,
LBB-OEM-B-MEG,"LBB Galaxy Mega OEM Grade B",,,,,,,,,
LBB-OEM-B-N1,"LBB Note 1 OEM Grade B",,,,,,,,,
LBB-OEM-B-N2,"LBB Note 2 OEM Grade B",,,,,,,,,
LBB-OEM-B-N3,"LBB Note 3 OEM Grade B",,,,,,,,,
LBB-OEM-B-N4,"LBB Note 4 OEM Grade B",,,,,,,,,
LBB-OEM-B-NX4,"LBB LG Nexus 4 OEM Grade B",,,,,,,,,
LBB-OEM-B-NX5,"LBB LG Nexus 5 OEM Grade B",,,,,,,,,
LBB-OEM-B-NX6,"LBB Motorola Nexus 6 OEM Grade B",,,,,,,,,
LBB-OEM-B-S3,"LBB Galaxy S3 OEM Grade B",,,,,,,,,
LBB-OEM-B-S4,"LBB Galaxy S4 OEM Grade B",,,,,,,,,
LBB-OEM-B-S6,"LBB Galaxy S6 OEM Grade B",,,,,,,,,
LBB-OEM-B-S6E,"LBB Galaxy S6 Edge OEM Grade B",,,,,,,,,
LBB-OEM-C-G3,"LBB LG G3 OEM Grade C",,,,,,,,,
LBB-OEM-C-G4,"LBB LG G4 OEM Grade C",,,,,,,,,
LBB-OEM-C-I4,"LBB Iphone 4 OEM Grade C",,,,,,,,,
LBB-OEM-C-I5,"LBB Iphone 5 OEM Grade C",,,,,,,,,
LBB-OEM-C-I5C,"LBB Iphone 5C OEM Grade C",,,,,,,,,
LBB-OEM-C-I5S,"LBB Iphone 5S OEM Grade C",,,,,,,,,
LBB-OEM-C-I6,"LBB Iphone 6 OEM Grade C",,,,,,,,,
LBB-OEM-C-I6P,"LBB Iphone 6 Plus OEM Grade C",,,,,,,,,
LBB-OEM-C-I6S,"LBB Iphone 6S OEM Grade C",,,,,,,,,
LBB-OEM-C-I6SP,"LBB Iphone 6S Plus OEM Grade C",,,,,,,,,
LBB-OEM-C-IP12C,"iPad Mini 1/2 iC Chip OEM Grade C",,,,,,,,,
LBB-OEM-C-IPMIC,"iPad Mini IC OEM Grade C",,,,,,,,,
LBB-OEM-C-MEG,"LBB Galaxy Mega OEM Grade C",,,,,,,,,
LBB-OEM-C-N1,"LBB Note 1 OEM Grade C",,,,,,,,,
LBB-OEM-C-N2,"LBB Note 2 OEM Grade C",,,,,,,,,
LBB-OEM-C-N3,"LBB Note 3 OEM Grade C",,,,,,,,,
LBB-OEM-C-N4,"LBB Note 4 OEM Grade C",,,,,,,,,
LBB-OEM-C-NX4,"LBB LG Nexus 4 OEM Grade C",,,,,,,,,
LBB-OEM-C-NX5,"LBB LG Nexus 5 OEM Grade C",,,,,,,,,
LBB-OEM-C-NX6,"LBB Motorola Nexus 6 OEM Grade C",,,,,,,,,
LBB-OEM-C-S3,"LBB Galaxy S3 OEM Grade C",,,,,,,,,
LBB-OEM-C-S4,"LBB Galaxy S4 OEM Grade C",,,,,,,,,
LBB-OEM-C-S6,"LBB Galaxy S6 OEM Grade C",,,,,,,,,
LBB-OEM-C-S6E,"LBB Galaxy S6 Edge OEM Grade C",,,,,,,,,
LBB-NON-A-G3,"LBB LG G3 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-G4,"LBB LG G4 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-I4,"LBB Iphone 4 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-I5,"LBB Iphone 5 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-I5C,"LBB Iphone 5C Non-OEM Grade A",,,,,,,,,
LBB-NON-A-I5S,"LBB Iphone 5S Non-OEM Grade A",,,,,,,,,
LBB-NON-A-I6,"LBB Iphone 6 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-I6P,"LBB Iphone 6 Plus Non-OEM Grade A",,,,,,,,,
LBB-NON-A-I6S,"LBB Iphone 6S Non-OEM Grade A",,,,,,,,,
LBB-NON-A-I6SP,"LBB Iphone 6S Plus Non-OEM Grade A",,,,,,,,,
LBB-NON-A-IP12C,"iPad Mini 1/2 iC Chip Non-OEM Grade A",,,,,,,,,
LBB-NON-A-IPMIC,"iPad Mini IC Non-OEM Grade A",,,,,,,,,
LBB-NON-A-MEG,"LBB Galaxy Mega Non-OEM Grade A",,,,,,,,,
LBB-NON-A-N1,"LBB Note 1 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-N2,"LBB Note 2 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-N3,"LBB Note 3 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-N4,"LBB Note 4 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-NX4,"LBB LG Nexus 4 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-NX5,"LBB LG Nexus 5 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-NX6,"LBB Motorola Nexus 6 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-S3,"LBB Galaxy S3 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-S4,"LBB Galaxy S4 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-S5,"LBB Galaxy S5 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-S6,"LBB Galaxy S6 Non-OEM Grade A",,,,,,,,,
LBB-NON-A-S6E,"LBB Galaxy S6 Edge Non-OEM Grade A",,,,,,,,,
LBB-NON-Am-G3,"LBB LG G3 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-G4,"LBB LG G4 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-I4,"LBB Iphone 4 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-I5,"LBB Iphone 5 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-I5C,"LBB Iphone 5C Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-I5S,"LBB Iphone 5S Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-I6,"LBB Iphone 6 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-I6P,"LBB Iphone 6 Plus Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-I6S,"LBB Iphone 6S Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-I6SP,"LBB Iphone 6S Plus Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-IP12C,"iPad Mini 1/2 iC Chip Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-IPMIC,"iPad Mini IC Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-MEG,"LBB Galaxy Mega Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-N1,"LBB Note 1 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-N2,"LBB Note 2 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-N3,"LBB Note 3 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-N4,"LBB Note 4 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-NX4,"LBB LG Nexus 4 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-NX5,"LBB LG Nexus 5 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-NX6,"LBB Motorola Nexus 6 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-S3,"LBB Galaxy S3 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-S4,"LBB Galaxy S4 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-S6,"LBB Galaxy S6 Non-OEM Grade A-",,,,,,,,,
LBB-NON-Am-S6E,"LBB Galaxy S6 Edge Non-OEM Grade A-",,,,,,,,,
LBB-NON-B-G3,"LBB LG G3 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-G4,"LBB LG G4 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-I4,"LBB Iphone 4 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-I5,"LBB Iphone 5 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-I5C,"LBB Iphone 5C Non-OEM Grade B",,,,,,,,,
LBB-NON-B-I5S,"LBB Iphone 5S Non-OEM Grade B",,,,,,,,,
LBB-NON-B-I6,"LBB Iphone 6 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-I6P,"LBB Iphone 6 Plus Non-OEM Grade B",,,,,,,,,
LBB-NON-B-I6S,"LBB Iphone 6S Non-OEM Grade B",,,,,,,,,
LBB-NON-B-I6SP,"LBB Iphone 6S Plus Non-OEM Grade B",,,,,,,,,
LBB-NON-B-IP12C,"iPad Mini 1/2 iC Chip Non-OEM Grade B",,,,,,,,,
LBB-NON-B-IPMIC,"iPad Mini IC Non-OEM Grade B",,,,,,,,,
LBB-NON-B-MEG,"LBB Galaxy Mega Non-OEM Grade B",,,,,,,,,
LBB-NON-B-N1,"LBB Note 1 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-N2,"LBB Note 2 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-N3,"LBB Note 3 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-N4,"LBB Note 4 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-NX4,"LBB LG Nexus 4 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-NX5,"LBB LG Nexus 5 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-NX6,"LBB Motorola Nexus 6 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-S3,"LBB Galaxy S3 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-S4,"LBB Galaxy S4 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-S6,"LBB Galaxy S6 Non-OEM Grade B",,,,,,,,,
LBB-NON-B-S6E,"LBB Galaxy S6 Edge Non-OEM Grade B",,,,,,,,,
LBB-NON-C-G3,"LBB LG G3 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-G4,"LBB LG G4 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-I4,"LBB Iphone 4 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-I5,"LBB Iphone 5 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-I5C,"LBB Iphone 5C Non-OEM Grade C",,,,,,,,,
LBB-NON-C-I5S,"LBB Iphone 5S Non-OEM Grade C",,,,,,,,,
LBB-NON-C-I6,"LBB Iphone 6 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-I6P,"LBB Iphone 6 Plus Non-OEM Grade C",,,,,,,,,
LBB-NON-C-I6S,"LBB Iphone 6S Non-OEM Grade C",,,,,,,,,
LBB-NON-C-I6SP,"LBB Iphone 6S Plus Non-OEM Grade C",,,,,,,,,
LBB-NON-C-IP12C,"iPad Mini 1/2 iC Chip Non-OEM Grade C",,,,,,,,,
LBB-NON-C-IPMIC,"iPad Mini IC Non-OEM Grade C",,,,,,,,,
LBB-NON-C-MEG,"LBB Galaxy Mega Non-OEM Grade C",,,,,,,,,
LBB-NON-C-N1,"LBB Note 1 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-N2,"LBB Note 2 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-N3,"LBB Note 3 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-N4,"LBB Note 4 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-NX4,"LBB LG Nexus 4 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-NX5,"LBB LG Nexus 5 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-NX6,"LBB Motorola Nexus 6 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-S3,"LBB Galaxy S3 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-S4,"LBB Galaxy S4 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-S6,"LBB Galaxy S6 Non-OEM Grade C",,,,,,,,,
LBB-NON-C-S6E,"LBB Galaxy S6 Edge Non-OEM Grade C",,,,,,,,,
LBB-SLVG-G3,"LBB LG G3 Salvage",,,,,,,,,
LBB-SLVG-G4,"LBB LG G4 Salvage",,,,,,,,,
LBB-SLVG-I4,"LBB Iphone 4 Salvage",,,,,,,,,
LBB-SLVG-I5,"LBB Iphone 5 Salvage",,,,,,,,,
LBB-SLVG-I5C,"LBB Iphone 5C Salvage",,,,,,,,,
LBB-SLVG-I5S,"LBB Iphone 5S Salvage",,,,,,,,,
LBB-SLVG-I6,"LBB Iphone 6 Salvage",,,,,,,,,
LBB-SLVG-I6P,"LBB Iphone 6 Plus Salvage",,,,,,,,,
LBB-SLVG-I6S,"LBB Iphone 6S Salvage",,,,,,,,,
LBB-SLVG-I6SP,"LBB Iphone 6S Plus Salvage",,,,,,,,,
LBB-SLVG-IP12C,"iPad Mini 1/2 iC Chip Salvage",,,,,,,,,
LBB-SLVG-IPMIC,"iPad Mini IC Salvage",,,,,,,,,
LBB-SLVG-MEG,"LBB Galaxy Mega Salvage",,,,,,,,,
LBB-SLVG-N1,"LBB Note 1 Salvage",,,,,,,,,
LBB-SLVG-N2,"LBB Note 2 Salvage",,,,,,,,,
LBB-SLVG-N3,"LBB Note 3 Salvage",,,,,,,,,
LBB-SLVG-N4,"LBB Note 4 Salvage",,,,,,,,,
LBB-SLVG-NX4,"LBB LG Nexus 4 Salvage",,,,,,,,,
LBB-SLVG-NX5,"LBB LG Nexus 5 Salvage",,,,,,,,,
LBB-SLVG-NX6,"LBB Motorola Nexus 6 Salvage",,,,,,,,,
LBB-SLVG-S3,"LBB Galaxy S3 Salvage",,,,,,,,,
LBB-SLVG-S4,"LBB Galaxy S4 Salvage",,,,,,,,,
LBB-SLVG-S6,"LBB Galaxy S6 Salvage",,,,,,,,,
LBB-SLVG-S6E,"LBB Galaxy S6 Edge Salvage",,,,,,,,,
" BTY-COV-1683","Galaxy S6 Edge Plus Black Sapphire Rear Housing for G928P",,,,,,,,,
FLX-SAM-1511,"Samsung Galaxy Note 8.0 GT N5100 N5110 Dock Connector Charging Port",,,3.99,,,,,,
APL-003-1701,"Charging Port Replacement for iPhone 7 - White",9.50,14.99,9.99,9.99,,,,,
APL-003-1702,"Charging Port Replacement for iPhone 7 - Black",9.50,14.99,9.99,9.99,,,,,
APL-003-1703,"Charging Port Replacement for iPhone 7 - Grey",9.50,14.99,9.99,9.99,,,,,
APL-003-1704,"Rear Camera Replacement for iPhone 7",18.50,34.99,19.98,18.99,,,,,
APL-003-1705,"Front Camera Proximity Sensor Replacement for iPhone 7",17.50,44.99,19.98,17.99,,,,,
APL-003-1706,"Earpiece Speaker Replacement for iPhone 7",2.79,7.99,2.99,3.99,,,,,
APL-003-1707,"Loudspeaker Replacement for iPhone 7",4.25,17.99,4.99,5.99,,,,,
APL-003-1708,"Loudspeaker Replacement for iPhone 7 Plus",15.50,29.99,14.98,14.99,,,,,
APL-003-1709,"Power and Volume Button Flex Cable Replacement for iPhone 7 Plus",7.50,21.99,7.50,8.99,,,,,
FLX-HTC-613,"Charging Port Flex Cable Replacement for HTC 10",,,29.99,,,,,,
FLX-HTC-614,"Power Button Flex Cable Replacement for HTC 10",0.00,,2.99,,,,,,
FLX-HTC-615,"Loudspeaker Replacement for HTC 10",,,3.99,,,,,,
FLX-HTC-616,"Headphone Jack Replacement for HTC 10",,,8.99,,,,,,
FLX-HTC-617,"Rear Camera Replacement for HTC 10",0.00,,15.99,,,,,,
FLX-HTC-618,"Front Camera Replacement for HTC 10",,,9.99,,,,,,
APL-003-1710,"Charging Port Replacement for iPhone 7 Plus - White",11.99,19.99,14.98,11.99,,,,,
APL-003-1711,"Charging Port Replacement for iPhone 7 Plus - Black",11.99,19.99,14.98,11.99,,,,,
APL-003-1712,"Charging Port Replacement for iPhone 7 Plus - Grey",11.99,37.99,6.99,17.99,,,,,
SRN-SNY-142,"LCD and Touch Screen Replacement for Sony Xperia X - Black",,,,,,,,,
SRN-SNY-143,"LCD and Touch Screen Replacement for Sony Xperia X - White",,,,,,,,,
SRN-SNY-144,"LCD and Touch Screen Replacement for Sony Xperia X Performance - Black",,,69.98,,,,,,
SRN-SNY-145,"LCD and Touch Screen Replacement for Sony Xperia X Performance - White",,,69.98,,,,,,
SRN-LGM-648,"LCD and Touch Screen Replacement with Frame for LG V20 - Black",,99.99,95.98,103.99,,,,,
SRN-LGM-649,"LCD and Touch Screen Replacement with Frame for LG K10 - Black",,0.00,,43.99,,,,,
SRN-LGM-650,"LCD and Touch Screen Replacement with Frame for LG K10 - White",,0.00,,,,,,,
SRN-LGM-651,"LCD and Touch Screen Replacement with Frame for LG K10 - Gold",,0.00,,,,,,,
TAB-SRN-759,"LCD With Digitizer For Samsung Galaxy Tab S 10.5 T807 T800 - Titanium Bronze",,207.99,,,,,,,
ACC-ZED-800,"Apple iPad Lightning Cable and Wall Adapter Set (Special Order)",,,,,,,,,
SRN-SAM-1491,"Samsung Galaxy S6 Touch Screen Glass - Jet Black",4.99,,4.50,5.99,,,,,
BTY-AIR-001,"Replacement Battery for Sprint Netgear Aircard 770S 771S",,,,,,,,,
FLX-LGM-623,"Rear Camera Lens Glass Cover Replacement for LG G5",,,,,,,,,
SRN-LGM-652,"LCD and Touch Screen Replacement for LG G4 Stylus - H631 MS631 H635 H540 H630D H542",,,58.98,,,,,,
FLX-SAM-1512,"Samsung Galaxy S6 Edge Plus G928i Charging Port Flex Cable",,,,,,,,,
FLX-SAM-1516,"Samsung Galaxy Note 5 N920P Charging Port Flex Cable - Grade A",,,,,,,,,
FLX-SAM-1517,"Samsung Galaxy Note 5 N920 Antenna",5.93,,1.48,,,,,,
TAB-SRN-760,"Touch Screen Digitizer for Samsung Galaxy TAB 3 SM-T210R T210 Blue",,,10.99,,,,,,
APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",17.00,24.99,18.99,23.99,,,,,
APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",17.00,24.99,18.99,23.99,,,,,
APL-003-1713,"iPhone 5S Replacement Battery (Special Giveaway Edition)",,,,,,,,,
APL-003-1714,"iPhone 6 Replacement Battery (Special Giveaway Edition)",,,,,,,,,
BTY-NEC-001,"NEC Terrain Replacement Battery",,,,,,,,,
BTY-COV-1685,"NEC Terrain Replacement Battery Cover",,,,,,,,,
BTY-SAM-096,"Samsung Galaxy Captivate Glide i927 1650mAh Replacement Battery",,,,,,,,,
BTY-COV-1686,"Samsung Galaxy Rugby Pro i547 Replacement Battery Cover",,,,,,,,,
BTY-SAM-097,"Samsung Galaxy Rugby Pro i547 Replacement Battery 1850mAh",,,,,,,,,
BTY-COV-1687,"Samsung Rugby Smart i847 Replacement Battery Cover",,,,,,,,,
BTY-SAM-098,"Samsung Rugby Smart i847 Replacement Battery 1650mAh",,,,,,,,,
BTY-SAM-099,"Samsung Galaxy S2 Attain i777 Replacement Battery",,,,,,,,,
BKB-MOD-488,"BlackBerry Bold 9900 1230mAh Replacement Battery",,,,,,,,,
BTY-COV-1688,"BlackBerry Bold 9900 Replacement Battery Cover",,,,,,,,,
BTY-SAM-100,"Samsung Galaxy Focus i917 Galaxy Captivate i897 Replacement Battery 1500mAh",,,,,,,,,
BTY-COV-1689,"Samsung Galaxy Focus i917 Replacement Battery Cover",,,,,,,,,
BTY-COV-1690,"Samsung Galaxy Captivate i897 Replacement Battery Cover",,,,,,,,,
SRN-LGM-653,"LCD and Touch Screen Replacement with Frame  for LG G Stylo LS770- Black",,,,,,,,,
APL-001-2310,"LCD and Digitizer Assembly for iPhone 6S Plus (Economy Plus) - White",38.50,54.99,46.98,49.99,,,,,
APL-001-2311,"LCD and Digitizer Assembly for iPhone 6S Plus (Economy Plus) - Black",38.50,54.99,46.98,49.99,,,,,
SRN-LGM-656,"LG K8V LCD Black",,,,,,,,,
BT-BP-30232,"BinTEK™ Microsoft Surface 2/RT2 4220mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30234,"BinTEK™ Microsoft Surface RT 4120mAH Li-Polymer Premium Battery",,,,,,,,,
SRN-ONP-005,"LCD and Touch Screen Digitizer for OnePlus 3 (REV 1.2) - Graphite ",,,,,,,,,
SRN-ONP-006,"LCD and Touch Screen Digitizer for OnePlus 3 (REV 2.0) - Graphite ",,,,,,,,,
BT-BP-30236,"BinTEK™ Microsoft Surface Pro 1 5500mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30238,"BinTEK™ LG G-Pad 10.1 V700 8000mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30240,"BinTEK™ Sony Xperia Tablet Z 6000mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30242,"BinTEK™ Huawei Nexus 6P 3550mAH Li-Polymer Premium Battery",,14.99,8.99,,,,,,
BT-BP-30244,"BinTEK™ Samsung Galaxy Note 5 3000mAH Li-Polymer Premium Battery",5.99,14.99,,7.99,,,,,
BT-BP-30246,"BinTEK™ Huawei Ascend P7 2500mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30248,"BinTEK™ Huawei P8 2600mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30250,"BinTEK™ Huawei P8lite 2200mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30252,"BinTEK™ HTC One M9 2840mAH Li-Polymer Premium Battery",,12.49,,8.99,,,,,
BT-BP-30254,"BinTEK™ Sony Xperia M4 Aqua 2400mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30256,"BinTEK™ LG G Pad 7.0 V400 4000mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30258,"BinTEK™ Huawei Honor 7 3100mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30260,"BinTEK™ Sony Xperia Z3 Compact 2600mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30262,"BinTEK™ Sony Xperia T3 2500mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30264,"BinTEK™ Samsung Galaxy Tab A 8.0 4200mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30266,"BinTEK™ HTC Desire Eye 2400mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30268,"BinTEK™ Samsung Galaxy Core Prime 2000mAH Li-Polymer Premium Battery",,,,5.99,,,,,
BT-BP-30270,"BinTEK™ Samsung Galaxy S4 Mini 1900mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30272,"BinTEK™ Samsung Galaxy Grand Prime 2600mAH Li-Polymer Premium Battery",,,,5.99,,,,,
BT-BP-30274,"BinTEK™ HTC Desire 626 2000mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30276,"BinTEK™ Huawei Ascend Y530 1750mAH Li-Ion Premium Battery",,,,,,,,,
BT-BP-30278,"BinTEK™ HTC Rezound 1620mAH Li-Ion Premium Battery",,,,,,,,,
BT-BP-30280,"BinTEK™ LG G4 Beat 2300mAH Li-Ion Premium Battery",,,,,,,,,
SRN-SAM-1495,"Samsung Galaxy Note 5 LCD & Digitizer Touch Screen - White Pearl - Grade A",,,,,,,,,
SRN-MOT-680,"LCD and Touch Screen Digitizer for Motorola Moto Z Play Droid XT1635-01 ZT1635-02 - Black",108.00,144.99,109.99,124.99,,,,,
